mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
0349C6B8XPvAibaEXe80b1fr0fH/JkdDh3dWSII8,KHMT2015,86,52,67,63,80,80,76,70,53,,,,,
034B4FD8XPvAibaEXe85dXQU86uLqjYaJrhqTPFA,MMT04,65,65,79,79,74,74,100,85,,,,,,
0356BA29XPvAibaEXe/i44g6992J04DlKo1DQNSP,HTTT2019,95,90,100,100,100,100,96,,,,,,,
035AEF81XPvAibaEXe/y2t7DVG8TDXVGQmvbKE12,KHMT2014,80,65,82,75,58,66,80,75,,,,,,
035C5D79XPvAibaEXe8BTLsdlU8RCu83JKZeanui,,70,,,,,,,,,,,,,
0368E395XPvAibaEXe8Hc2wHUxgky4xlonemdAzO,MTCL2019,90,91,79,76,84,64,76,,,,,,,
03723A75XPvAibaEXe85hkLGQAJy3TsW8FoyJ83/,KHCL2018,81,70,61,,,,,,,,,,,
0375F69FXPvAibaEXe9JdUmjPcaT8kzHYZ2eSjwX,,84,87,66,82,89,76,68,76,,,,,,
0379C619XPvAibaEXe8O5dqp1A+l3ccwOba+X3W1,KHMT2022,88,,,,,,,,,,,,,
037AAE6FXPvAibaEXe8ZCBSJNuktiCdU6dkKR988,KHCL2018,90,85,100,95,100,100,,,,,,,,
037AF85BXPvAibaEXe+cQfs8oDok9/c/FI5YLNUF,KHMT04,70,70,74,74,66,66,81,72,,,,,,
037C3BF2XPvAibaEXe+EAlU+wSWpDZ0GbMgeWH3/,MMTT2019,90,100,100,74,91,100,83,,,,,,,
03810112XPvAibaEXe9fwZBwsCOuQPoWCjpy04cL,,100,61,,,,,,,,,,,,
03816B23XPvAibaEXe/1Yakz2BGJTcBso5ZBcYrz,PMCL2019,95,100,100,100,100,99,74,,,,,,,
03823CADXPvAibaEXe9I+C+SSlZOXdf6VphgZImp,ATTT2022,82,,,,,,,,,,,,,
0388C53EXPvAibaEXe9F2tx/ToPx3FKeDTdDjuhB,KHMT2016,78,81,85,75,76,80,98,81,83,58,58,,,
038BC03DXPvAibaEXe+mAnSOIXlLypHDm7KhTV/y,CNPM03,77,,,,,,,,,,,,,
03918911XPvAibaEXe8uDPDBBTbYrBR+erGSTT5q,CNTT2019,100,100,100,100,100,100,97,,,,,,,
0394FD62XPvAibaEXe9D0puFBsAtkmu/3f4p7oUp,ATTN2017,80,85,96,95,100,100,100,100,,,,,,
039739DCXPvAibaEXe9cMY+S62CQpXn1AzsVSyJ2,ATTT2021,100,100,86,,,,,,,,,,,
03978FABXPvAibaEXe8TwY0YV57PPw2lKLNjJWhO,,82,75,72,57,85,49,68,47,,,,,,
0397E523XPvAibaEXe+q0E3QguGBpXo0jV2oyFig,KTPM2018,85,83,95,80,91,80,89,56,58,,,,,
0398BD47XPvAibaEXe+1qnC7LACO/Xq5fbBTAgzN,PMCL2018,100,90,91,69,70,71,87,56,58,,,,,
039A0530XPvAibaEXe9qFVjW5nX81liy3aqQACmT,HTTT04,75,75,73,73,68,68,88,66,,,,,,
039A40EBXPvAibaEXe/sW+jVmHnQGlexsxcKegMx,KHMT2016,71,83,90,90,81,75,81,94,58,63,,,,
03A27B34XPvAibaEXe+XuNgf2Sify1FkYwDf2m0F,CNCL2019,95,82,84,93,98,98,93,,,,,,,
03A3D9C8XPvAibaEXe9BBpfz7z4Pk9KBReewvJdc,,85,63,82,75,51,78,92,69,45,58,58,,,
03A6BE54XPvAibaEXe8KqSssRcgb+VRh3IXGOnI7,HTTT2022,90,,,,,,,,,,,,,
03B1BF87XPvAibaEXe83EtiN4MI2ns5qclkPljKC,,88,78,90,67,86,85,64,68,70,,,,,
03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr,ATTT2017,80,75,76,75,72,72,66,80,84,70,,,,
03B7B83FXPvAibaEXe+rQqH2xQ3mK0bmBwLPwvLq,CNTT2021,100,100,95,,,,,,,,,,,
03BBAAD7XPvAibaEXe8EW55eQakbv2dGs/7ZpoNB,CNTT2021,100,100,100,,,,,,,,,,,
03C79B24XPvAibaEXe+PAOVcd+LnOZDHTOc4IJv0,HTTT2015,75,67,66,71,80,73,80,75,68,50,,,,
03CB6F51XPvAibaEXe+fmJL3h1osPKagDzJfY1Is,KTMT2021,100,100,95,,,,,,,,,,,
03CB7299XPvAibaEXe8+aAi1Gdg/oeiDyX3N6SMV,HTTT04,65,65,75,75,78,78,74,69,,,,,,
03CB8DC4XPvAibaEXe+4XPPXlKRz0LWy5kJsvBRv,ANTT2015,93,81,71,77,80,68,76,85,66,65,,,,
03CD7CB3XPvAibaEXe/s5yot2gW0OidjjAWFnAcR,,87,70,74,72,76,70,84,68,,,,,,
03E226CAXPvAibaEXe/i4lOqVR5nOGsX0U2RJ/k5,HTTT04,0,0,75,54,78,60,,,,,,,,
03E82A07XPvAibaEXe/uepF/LZG2ltTcDOAe6cyL,MMTT2021,89,79,91,,,,,,,,,,,
03E9147DXPvAibaEXe+NnQrnI1K9JMnAja73zCHH,KTMT2017,90,90,81,75,93,83,86,76,66,66,,,,
03EC266CXPvAibaEXe8Zj2AQQ+YjPDCtujie7z73,MMTT2021,100,90,95,,,,,,,,,,,
03ECE99EXPvAibaEXe8NoNh54Mn6M+2xXKb+BCMr,ANTT2015,79,61,64,61,80,74,76,80,75,,,,,
03EE20FAXPvAibaEXe8Ei6irkiwEYKyo/KQObYIk,KHMT2022,100,,,,,,,,,,,,,
03F0FDF5XPvAibaEXe81r7KrCH0uc/DWUtJIS0l8,CTTT2017,68,74,75,75,66,66,58,,,,,,,
03F181B0XPvAibaEXe+7uLWSh9XvQs9BhtrBVBeU,KHMT2016,64,67,90,80,76,75,81,81,,,,,,
03F799BCXPvAibaEXe9MnecufC0W/vTkuEmnC2RW,TMĐT2019,90,79,84,78,70,,,,,,,,,
03FD4379XPvAibaEXe+x2tIgaKoPl84jedyxSAOo,MMT06,56,56,74,69,75,68,15,,,,,,,
03FF368EXPvAibaEXe8JVGhFAfQ9U/upCLkDhtRc,KHNT2021,100,100,100,,,,,,,,,,,
04018197XPvAibaEXe8ScncBV/gL3nJNRsPfycU4,CNNB2022,90,,,,,,,,,,,,,
0401F5D8XPvAibaEXe/33FMzfi5mea/1WCTgCGuE,ATCL2020,90,81,86,80,86,,,,,,,,,
0402B932XPvAibaEXe9xHju59ydahTjwi8JiBa4z,HTTT2015,89,72,64,74,85,80,80,75,,,,,,
040378ABXPvAibaEXe/rc1q60ZPWU6CuahkMQ4eZ,,69,44,28,28,,,,,,,,,,
0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO,MMTT2016,56,83,76,90,76,75,74,90,58,58,58,58,50,
040EC982XPvAibaEXe+ERYFOhgzk5TJhMb5/nkzT,CNTT2021,88,90,100,,,,,,,,,,,
040FD8DEXPvAibaEXe/kICEDbR0UVwuxkPi4/pHP,KHMT04,60,60,83,83,62,62,75,64,,,,,,
0415BA59XPvAibaEXe/f/Q1bKxMyhFreBFnAqn32,CNCL2020,83,83,97,88,72,,,,,,,,,
041660D6XPvAibaEXe/8tRU+7nFck94wlmnMDSxK,CNPM04,60,60,73,57,76,74,,,,,,,,
0417503EXPvAibaEXe8H3WiBIMjs75bydCZ/34xl,,80,84,90,84,92,63,65,73,45,,,,,
0419426CXPvAibaEXe/EvmuerN6w1BIIPdWHHov2,TMĐT2017,76,80,76,75,81,84,76,79,70,,,,,
041F7D4CXPvAibaEXe9lyNw7zdm99jpjj8mjiV3M,PMCL2020,100,95,95,100,100,,,,,,,,,
04203FDCXPvAibaEXe/9fru3D939y3H3+y2W91Fl,,63,40,25,,,,,,,,,,,
04234787XPvAibaEXe+4ETeamtJzhG84K01qWXLW,MTCL2019,95,81,85,81,91,76,68,,,,,,,
042AF6AEXPvAibaEXe+NTT/XirluiUBFaLtjJar1,MMTT2021,100,100,95,,,,,,,,,,,
042B0951XPvAibaEXe9tNeZtU5umq1T3dnIy1gbU,MMCL2021,96,100,91,,,,,,,,,,,
042E0F42XPvAibaEXe86o/kLRcZLiCR0X+qLWDaB,,50,,,,,,,,,,,,,
042E4A1EXPvAibaEXe8qdDDDT8MR9B47o0UK//IE,MMTT2022,89,,,,,,,,,,,,,
042F0E58XPvAibaEXe8p9EUNm1rzjknB/SCShuuv,ATCL2020,87,71,98,56,70,,,,,,,,,
043446ABXPvAibaEXe+D/rLOK41HOgI3XqKCgQnG,TMCL2020,75,100,100,100,90,,,,,,,,,
043AE465XPvAibaEXe86sbeN0/YCTVJDeWwsGcv7,KTPM2016,66,83,100,85,91,90,83,74,53,71,58,58,50,
043B0CDAXPvAibaEXe8d5+4VMyfVsO7O83z9K9IN,KHDL2019,100,83,77,86,84,74,70,,,,,,,
043ECE64XPvAibaEXe8p7+QBLh7hjqIhsiZHycCn,HTCL2017,85,95,95,79,89,79,81,71,82,72,58,,,
044251C4XPvAibaEXe+zviMYuJzmlQrTTytgtURL,MTCL2021,93,100,100,,,,,,,,,,,
0446F74EXPvAibaEXe8yiBl4rYjVW0cRgGdXUNYX,KTPM2021,100,100,100,,,,,,,,,,,
044CC105XPvAibaEXe9lyNw7zdm99sNZWsMMd7wW,HTCL2020,100,100,97,100,74,,,,,,,,,
045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7,HTTT2017,76,80,76,85,95,100,83,91,86,66,58,,,
045412CEXPvAibaEXe+6wkETMZCyIZAB7oEBy8dg,HTTT2020,95,100,100,100,100,,,,,,,,,
0457DCC0XPvAibaEXe/CDMtnBauOUNMC60BG9GmS,CNTT2018,90,85,100,90,100,100,100,86,,,,,,
045BA438XPvAibaEXe+2WNqGC1yvSPNgdEGhoQQx,CNTT2020,90,100,100,100,100,,,,,,,,,
0460817DXPvAibaEXe/57ZZLpsI5pdWpukWEzeJA,HTCL2019,95,81,85,77,94,87,89,,,,,,,
0463ACC3XPvAibaEXe+Ps8zYokGtSapa8Xbcuvzs,PMCL2017,90,80,95,85,88,79,98,84,66,66,58,,,
0464C623XPvAibaEXe94igOHwzHdHXRO550upwX3,CNTT2022,90,,,,,,,,,,,,,
0465165BXPvAibaEXe/Tj2XE44nW1VO48EXU9ogX,,90,99,100,100,100,97,100,90,,,,,,
0466A7B8XPvAibaEXe9syTSxuDl8vpkf7rdPLD8r,MTIO2021,100,100,100,,,,,,,,,,,
0468F73BXPvAibaEXe9T3PnrA+Qsrje9JjPAi+0t,MMT06,50,50,67,69,71,47,32,18,9,,,,,
046B7D66XPvAibaEXe8ygSRUk01nIEw5SRlIN9az,,80,81,93,92,79,77,76,70,,,,,,
046DFC1EXPvAibaEXe8d5+4VMyfVsJ8BKuqNRrBF,KHDL2019,95,100,100,96,100,100,100,,,,,,,
04703EC6XPvAibaEXe+pyJpvsB6nZNTWzQVDye30,KHDL2019,90,85,80,80,82,81,70,,,,,,,
04782F2FXPvAibaEXe9PMC4shTguo6ck0HN7QeAg,KTPM2018,80,73,58,40,58,,,,,,,,,
047911D8XPvAibaEXe+fPSOag5leTYMAZx0GJa1L,CNTT2015,75,72,54,53,76,75,76,74,62,69,53,50,,
047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,KTPM2014,83,78,83,73,60,68,76,75,65,70,,,,
047F2D29XPvAibaEXe+980ee17Pr/43PRdnVgtw+,KTMT05,0,0,0,76,76,69,90,67,62,,,,,
04879EBBXPvAibaEXe/qYvJog8n358aMcZnpZ8vC,HTTT04,65,65,75,65,72,64,,,,,,,,
0489E473XPvAibaEXe+bm6JbdOAYBaxMVH+56wco,KTMT2022,70,,,,,,,,,,,,,
048C2045XPvAibaEXe+K/omYw1flXbXWqqKF1KWq,KHMT06,60,60,71,58,65,69,83,69,59,25,,,,
048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1,KTMT2016,65,69,80,78,75,77,68,58,45,,,,,
048D8334XPvAibaEXe940vcGUhedsJltEkEb7wZ+,CNPM05,0,75,75,100,100,100,100,82,68,,,,,
048FA4C0XPvAibaEXe87zPkGv/Pdbr2144f7+cX9,CNTT2018,80,80,100,81,100,89,86,88,,,,,,
04911A73XPvAibaEXe8p+Buz4QuyY8dcmE+1aEY7,KTMT2021,100,100,100,,,,,,,,,,,
04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,CNTT2018,69,73,79,81,77,80,72,56,,,,,,
04989E41XPvAibaEXe86mMJZ3W/SqcY8mLHhMdwA,HTCL2021,100,100,100,,,,,,,,,,,
04993E46XPvAibaEXe/c+AA7R58MU9q6TAEVnxuT,CNTT2019,95,100,100,100,100,100,100,,,,,,,
0499BD34XPvAibaEXe8cSwcDAK/pUFr2X7+QevI0,HTCL2017,80,90,76,90,100,86,94,91,,,,,,
049B1D99XPvAibaEXe+7yjglV2dMp28RxoCMvatp,HTTT2017,80,85,80,80,79,85,79,84,67,,,,,
04AD9652XPvAibaEXe/6muSCAeQUC/HrmBsgyb6e,,59,24,48,11,,,,,,,,,,
04AEE489XPvAibaEXe9u8ftW5AKWETBFyE+T26n4,CNCL2019,95,100,74,90,100,100,100,,,,,,,
04B45B79XPvAibaEXe9v6ULsv63kidFjmF+I8Gmo,ATTT2022,90,,,,,,,,,,,,,
04B7A984XPvAibaEXe85pnNqK7QfqhKDMnMoWGNg,TMCL2021,100,90,81,,,,,,,,,,,
04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,KTMT2014,84,74,83,82,64,68,68,83,75,70,,,,
04BB5201XPvAibaEXe9wR386kYOWu9pD/KusWr/q,KHMT2021,100,100,100,,,,,,,,,,,
04C4D9F8XPvAibaEXe+/MvKIb2VAVSyw+efhOMhT,ANTT2016,62,39,73,67,73,57,47,,,,,,,
04C4E0A3XPvAibaEXe+ZElE6oab11VF55uC8QNjX,,90,71,69,79,68,70,73,35,15,55,,,,
04C5C23BXPvAibaEXe8OUmHa5DLhUTJw8W+5VW8D,KTPM2020,86,100,100,100,95,,,,,,,,,
04C81950XPvAibaEXe/ly4CLNSveRDKW02PJnm/0,KHTN2020,100,100,100,100,100,,,,,,,,,
04C9CC0EXPvAibaEXe/S5mChdnrLm80qIvJ4ryp4,KTMT2014,74,82,96,90,52,74,90,75,88,80,,,,
04CA893BXPvAibaEXe/SouBySQ9Uj8rioKR0JeF/,KHMT2016,66,66,80,75,71,80,79,61,50,,,,,
04CD33EBXPvAibaEXe++B0JyCbXA1LAC7v3DyD0t,KHCL2019,95,85,90,90,100,100,86,,,,,,,
04CD9D92XPvAibaEXe/mIfmqiGJFy41BkYvaZq4a,,50,,,,,,,,,,,,,
04CDB750XPvAibaEXe81fV8vPRwD6JYmHnM75CHO,KHMT2019,81,100,100,100,100,95,81,,,,,,,
04D811CEXPvAibaEXe+hiNwRJR1W0Lg007zCYQ6a,TMĐT2022,58,,,,,,,,,,,,,
04D98A42XPvAibaEXe9whL/t4cdMZYa7qJs9tdR2,KHMT2014,67,30,5,4,33,60,59,70,60,70,,,,
04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,HTCL2015,92,86,76,81,85,75,85,85,77,,,,,
04E907A8XPvAibaEXe+duwZbUJ/33VkSKofqHhHZ,KHCL2021,98,100,100,,,,,,,,,,,
04EB8439XPvAibaEXe9si98MjcnlkSgsY226QGty,KHMT04,0,0,0,5,40,,,,,,,,,
04F1D2FBXPvAibaEXe+nNcqpVbk9mW5m1LZhoulC,KHDL2018,76,70,66,95,71,81,86,65,64,,,,,
04F643D9XPvAibaEXe/wNJ74mkR7hGCfG8TYf3Kb,,59,57,63,58,34,0,,,,,,,,
04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt,KTMT2015,82,72,65,66,73,63,75,65,,,,,,
04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN,,94,80,92,87,98,78,77,79,,,,,,
04FDAA30XPvAibaEXe/Md8T4y692B3u2dfN+Z+ox,ATTT2020,78,85,94,60,63,,,,,,,,,
050074DDXPvAibaEXe9PNPQO0hP1qrKSnph3S5iK,,73,,,,,,,,,,,,,
0503FE6BXPvAibaEXe/el9TRAKM7gRqt8tonkLHU,MMTT2019,87,93,100,94,100,81,91,,,,,,,
050720DCXPvAibaEXe+bs0QruU9p+pj+LAdSXg12,,84,60,60,65,40,43,59,57,25,58,,,,
05088522XPvAibaEXe8Fsd3dnKA7Bc1+6v7wPmGw,HTCL2020,92,85,99,81,81,,,,,,,,,
05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,,100,100,90,90,95,72,56,75,80,80,60,70,50,
050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6,KHTN2015,97,86,71,98,80,80,76,75,65,,,,,
050F140DXPvAibaEXe8/V1eK05z04yfYqNp+lM9T,MMTT2015,69,36,64,55,76,75,76,85,56,50,,,,
050FC0DDXPvAibaEXe8oJoshMoRjxQQqaTA2/pZg,KTMT04,65,65,70,70,85,85,94,85,,,,,,
0518F328XPvAibaEXe8LlSwdi4NcNZFJX0aSHxii,KHDL2022,94,,,,,,,,,,,,,
052DD070XPvAibaEXe915NmCViXOMIckuNlCM3i6,MMTT2017,80,80,80,75,79,83,78,73,71,78,,,,
052F8D23XPvAibaEXe/eaktUZd/HYDNaDtwDRqFa,CTTT2021,88,98,94,,,,,,,,,,,
0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd,KHCL2017,80,85,86,90,100,100,96,66,,,,,,
053A0169XPvAibaEXe+t2Ok7KpYWY9moO+sOftEZ,HTTT06,62,62,75,89,88,84,86,67,46,,,,,
0549DD21XPvAibaEXe+xjBrb8VNGB2FFBgxosptM,KTMT05,0,65,65,66,66,87,76,49,30,,,,,
054AFCA2XPvAibaEXe8iDpfibljbVA5Sfr30nHDC,KHMT2020,100,100,100,100,100,,,,,,,,,
05540AD0XPvAibaEXe8yPFclSS+31nf1uHVqZbzf,HTCL2021,94,87,89,,,,,,,,,,,
0554B4EFXPvAibaEXe87anst8v7ZscnDDdhB9RMd,CTTT2022,90,,,,,,,,,,,,,
05598AD6XPvAibaEXe/J+06HIXtOopHxBO/TuYGy,CNTT2022,90,,,,,,,,,,,,,
055BAF5DXPvAibaEXe/0VyaRB0LQpI2nprMmUPej,KHCL2018,90,100,100,100,100,100,100,99,,,,,,
055BC8B6XPvAibaEXe8ooYk4mkUGmEtvnAf/k5xO,,59,55,71,100,90,70,42,54,76,70,60,65,,
05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,,95,97,100,100,91,94,72,85,80,63,,,,
056597D2XPvAibaEXe/yIu5NGUZmFxMtCmG7kVoX,CNT22013,50,,,,,,,,,,,,,
0571BDDAXPvAibaEXe8zN2KKhdLFutRJ2ofD5gnd,MTCL2018,90,90,72,94,96,100,100,71,58,,,,,
0572F12EXPvAibaEXe80CrbkBDr5tWwm+CyP6i8i,PMCL2018,85,90,100,99,85,100,100,96,78,,,,,
05788578XPvAibaEXe/QkTB1xN5MPFI5BYaSFqcG,HTCL2020,95,100,100,100,100,,,,,,,,,
05790986XPvAibaEXe/HUuIVo8uCR806VMpIwFaa,KHCL2017,74,60,,,,,,,,,,,,
05878919XPvAibaEXe+Rjl9Zh07CzEl6QwUmCwc9,,88,77,91,99,91,87,87,73,25,,,,,
058E423BXPvAibaEXe9BBpfz7z4Pk6LuVeDKEou5,,100,100,100,100,100,100,100,94,,,,,,
058EBFF6XPvAibaEXe9yaFA+VkTbCui0MNFg0Oro,,43,,,,,,,,,,,,,
058F3258XPvAibaEXe+q0E3QguGBpZhJA/lqgre3,MTCL2018,85,90,88,74,81,100,91,99,73,,,,,
0590426BXPvAibaEXe9VY3GVIF2YyGuRDsCtzwO6,KTMT2021,100,100,100,,,,,,,,,,,
0597247FXPvAibaEXe+NyYotv4FWdZdBHNs2i/Tz,PMCL2018,85,83,80,68,71,66,79,54,58,,,,,
05976E85XPvAibaEXe+P6ANPv7WJSrai32ZfVisL,MMT03,62,,,,,,,,,,,,,
05A4E85BXPvAibaEXe+6dFHuhEUn/rcqr3jRvGcp,HTCL2021,100,100,90,,,,,,,,,,,
05A507A7XPvAibaEXe9Utyqc/TjnrfyENKmebwcg,KTMT04,80,80,81,81,54,54,71,64,,,,,,
05A56EA5XPvAibaEXe8MiAeDl52EjoGpneAnpjrK,MMT06,68,68,82,88,77,69,81,59,48,25,50,,,
05AF4261XPvAibaEXe/F2mtezx5YvSncw+/rAwm6,CNNB2022,86,,,,,,,,,,,,,
05B238ADXPvAibaEXe97/vKPISG06RpS8K/s/5C4,ATCL2021,100,100,90,,,,,,,,,,,
05B277EDXPvAibaEXe8t+72KjYwWteI4vJa1ej2+,CNPM05,0,79,79,83,83,80,66,79,84,,,,,
05B6E41FXPvAibaEXe8LHfATqQ4bHrv3q9RncGj8,KHMT2014,72,62,84,67,59,40,75,,,,,,,
05BA9CDCXPvAibaEXe+U7TM8g+ivYbbngk4nRmEc,ATTT2022,89,,,,,,,,,,,,,
05BE3C4FXPvAibaEXe9j81k8MH0oJwyKQAP8FKms,ANTN2014,85,90,85,73,69,83,90,85,,,,,,
05BEB765XPvAibaEXe8H3WiBIMjs7zGMSXmGds9R,,100,84,87,81,81,47,59,68,46,,,,,
05C14B33XPvAibaEXe8iOnzuCL8V+Iz8A3Kq02hS,MMTT2019,90,85,90,81,92,89,80,,,,,,,
05C9C400XPvAibaEXe+uWNYQT31BjgNR3qrStj01,KTMT05,0,72,72,79,79,94,87,76,77,,,,,
05CB26F6XPvAibaEXe9QzIyvCsUieSemNcT7zz8E,KHMT05,0,0,0,59,59,82,64,76,63,,,,,
05CB7A7AXPvAibaEXe8/V1eK05z043Igv9Is0i3h,CTTT2015,87,75,68,82,90,90,76,75,57,50,53,50,,
05DB198AXPvAibaEXe/GvjCS9SJu0T1XKIlvK8Wd,HTTT2021,100,100,100,,,,,,,,,,,
05E17E2BXPvAibaEXe/RTfMBxsNERftZF2fTACpt,KHCL2019,95,100,100,90,100,100,100,,,,,,,
05E7D19EXPvAibaEXe8dEe4TA8wgH/vIXJ8D2J3d,HTTT2014,85,63,80,43,60,71,65,59,69,,,,,
05EC6829XPvAibaEXe83baLaXNpmvorfXKiI9gq7,KHMT06,62,62,70,73,79,78,80,62,,,,,,
05ECC56DXPvAibaEXe8Is0U1Tzjs+42GeF7TzH5Y,KTMT2021,100,100,100,,,,,,,,,,,
05ED747AXPvAibaEXe9YdST3ySUdgdO2aI3ho0qO,CNTN03,82,,,,,,,,,,,,,
05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo,KHTN2017,85,90,85,85,100,100,100,,,,,,,
05F1A443XPvAibaEXe+HLUCsScXdBrz7llnxuYa4,HTCL2021,88,81,79,,,,,,,,,,,
05F8FE2BXPvAibaEXe94X0amad8jLqPMG912SUXP,,87,85,100,100,100,100,85,80,,,,,,
05F97A96XPvAibaEXe83j+j2N9N4Isy0rCm2NY8n,CNTT2021,94,90,95,,,,,,,,,,,
05FB97EDXPvAibaEXe+1n9LzrMgTlwuXodOCiGW6,ATTT2018,60,54,58,63,63,71,74,53,,,,,,
05FC3AC7XPvAibaEXe9m/69ZWkuELh1imD7LBqkC,HTTT04,80,80,85,85,86,86,86,69,,,,,,
06057CE0XPvAibaEXe8ShsVou4xV2n2y+ggcX9kf,KTMT05,0,71,71,47,47,57,62,,,,,,,
0610CD6AXPvAibaEXe8XEEekKT8pbMnE3i8xM86X,KHMT2022,75,,,,,,,,,,,,,
06140A8AXPvAibaEXe8CSUzma4ok0tGsDiSFrgHT,KHMT2016,69,60,80,80,,,,,,,,,,
0615CD35XPvAibaEXe8e/5ryJ9YpueaFgtGttatE,ANTN2014,82,100,91,80,84,88,85,80,,,,,,
06195BF2XPvAibaEXe9YdST3ySUdgRbJfnU5VecB,MMT03,63,,,,,,,,,,,,,
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,,61,74,81,67,81,56,56,20,,,,,,
061D03BCXPvAibaEXe91UcttbrYag6MuRitfVOUg,HTTT2018,90,75,79,81,74,77,82,60,50,,,,,
06232C8FXPvAibaEXe8lbOtqETWafksHChkhK6fP,CNPM03,81,,,,,,,,,,,,,
062433B8XPvAibaEXe9H934gSfpwpMZPqawzL8tw,TMCL2021,100,95,100,,,,,,,,,,,
0624DFA3XPvAibaEXe/PfwiDaLddEgIUBZJiTywN,MTCL2019,95,80,85,82,78,84,76,,,,,,,
06251B58XPvAibaEXe+ywvHYTnIXuL2YQZYUxAEG,ATCL2019,100,100,98,91,77,63,85,,,,,,,
06263756XPvAibaEXe9tEkXNWDh2mnSTognW2I29,MTCL2020,90,77,100,94,88,,,,,,,,,
062A7C5DXPvAibaEXe9sM5Z76WtjcyvdxUCpINfg,PMCL2021,83,100,94,,,,,,,,,,,
0633E205XPvAibaEXe+eRvTdABjauc2FI+NeJEuS,HTCL2020,97,85,,,,,,,,,,,,
0634797AXPvAibaEXe/myRJk5tN0P9SCv1/rizA3,MMT04,70,70,89,90,91,76,,,,,,,,
06380BE9XPvAibaEXe/BJuSl0HxpAfVfhX/h7+Zf,,67,74,70,63,45,33,72,73,30,55,,,,
063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF,ATCL2017,85,80,86,85,82,100,100,100,91,66,58,,,
064389C5XPvAibaEXe9RaPDysYOKrMtjiEUbiJCc,KTPM2020,95,100,100,100,100,,,,,,,,,
064464DAXPvAibaEXe8JyzRlwVelIy8hQn+xxXDa,KHCL2021,95,100,100,,,,,,,,,,,
064C9F9CXPvAibaEXe9dBZu0EE35pMl8gs+bNa2B,,77,,,,,,,,,,,,,
064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,HTCL2017,73,73,81,75,62,73,71,87,81,58,,,,
0653BDF3XPvAibaEXe9YgNnR0JxPhVp7ceoQS10H,HTCL2018,80,80,90,72,83,74,66,67,69,,,,,
06550F6FXPvAibaEXe+IhxfprKO/fbKzr6xoFXDZ,HTTT04,75,75,81,81,78,78,76,57,,,,,,
0661A9C9XPvAibaEXe8Ei6irkiwEYAZKzel/i/3v,KHMT2022,98,,,,,,,,,,,,,
06690481XPvAibaEXe85pnNqK7Qfqo9NAJSGWEzh,KHDL2021,97,90,90,,,,,,,,,,,
0669FCB0XPvAibaEXe8UDriCJStws4S66jMOc672,KTMT04,60,60,79,87,100,75,,,,,,,,
066D535EXPvAibaEXe8LPxrujEz9HqSb1yIT3vkq,KHMT2022,100,,,,,,,,,,,,,
066E733DXPvAibaEXe9twiNSTqvSv/19Um54VeSh,HTTT04,0,0,0,0,40,40,,,,,,,,
06702480XPvAibaEXe/qQxqlVrMEUl83tuYGERtW,CTTT2021,100,100,100,,,,,,,,,,,
06737F14XPvAibaEXe+IhxfprKO/fU2iV+D83+h3,CNTN04,75,75,100,100,94,94,55,40,,,,,,
067C536EXPvAibaEXe85dXQU86uLquE5Kc79m4Qw,MMT04,50,50,70,70,69,69,82,66,,,,,,
067C9634XPvAibaEXe8m7ybKj0ITr1/SgC/4nnRo,MTCL2020,83,89,91,100,79,,,,,,,,,
067DC928XPvAibaEXe+P6Zzp7Rb5oFhystTt9hCl,,81,44,,,,,,,,,,,,
067FAF4AXPvAibaEXe//vGIJhS4ZeC74A86bM89G,CNTT2021,100,100,100,,,,,,,,,,,
06845737XPvAibaEXe/mRwyTAFdzD+y2zFEBeGHR,CNPM04,75,75,75,65,64,61,,,,,,,,
0691AA94XPvAibaEXe++R9hzjt1s7wndXGR/a0YH,KHMT2015,99,53,67,81,90,80,81,79,69,64,53,,,
0693A653XPvAibaEXe//vGIJhS4ZeCniAFwythOe,KHMT2021,95,100,81,,,,,,,,,,,
06942BB3XPvAibaEXe9F+oU8wuNbqO0ZSSBkHohm,KTMT2018,80,90,96,98,100,100,100,97,,,,,,
